0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000002 0.000002 0.000003 0.000004 0.000006 0.000008 0.000011 0.000015 0.000020 0.000026 0.000034 0.000043 0.000055 0.000068 0.000084 0.000103 0.000124 0.000148 0.000174 0.000203 0.000234 0.000267 0.000301 0.000336 0.000370 0.000403 0.000434 0.000462 0.000486 0.000506 0.000521 0.000530 0.000533 0.000530 0.000521 0.000506 0.000486 0.000462 0.000434 0.000403 0.000370 0.000336 0.000301 0.000267 0.000234 0.000203 0.000174 0.000148 0.000124 0.000103 0.000084 0.000068 0.000055 0.000043 0.000034 0.000026 0.000020 0.000015 0.000011 0.000008 0.000006 0.000004 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000002 0.000002 0.000003 0.000004 0.000006 0.000008 0.000011 0.000015 0.000020 0.000026 0.000034 0.000043 0.000055 0.000068 0.000084 0.000103 0.000124 0.000148 0.000174 0.000203 0.000234 0.000267 0.000301 0.000336 0.000370 0.000403 0.000434 0.000462 0.000486 0.000506 0.000521 0.000530 0.000533 0.000530 0.000521 0.000506 0.000486 0.000462 0.000434 0.000403 0.000370 0.000336 0.000301 0.000267 0.000234 0.000203 0.000174 0.000148 0.000124 0.000103 0.000084 0.000068 0.000055 0.000043 0.000034 0.000026 0.000020 0.000015 0.000011 0.000008 0.000006 0.000004 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000002 0.000003 0.000004 0.000006 0.000008 0.000011 0.000015 0.000020 0.000026 0.000034 0.000044 0.000056 0.000070 0.000088 0.000108 0.000132 0.000159 0.000190 0.000224 0.000261 0.000301 0.000343 0.000387 0.000431 0.000475 0.000517 0.000557 0.000593 0.000624 0.000649 0.000668 0.000679 0.000683 0.000679 0.000668 0.000649 0.000624 0.000593 0.000557 0.000517 0.000475 0.000431 0.000387 0.000343 0.000301 0.000261 0.000224 0.000190 0.000159 0.000132 0.000108 0.000088 0.000070 0.000056 0.000044 0.000034 0.000026 0.000020 0.000015 0.000011 0.000008 0.000006 0.000004 0.000003 0.000002 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000002 0.000003 0.000004 0.000006 0.000009 0.000012 0.000016 0.000022 0.000029 0.000039 0.000051 0.000065 0.000083 0.000105 0.000131 0.000162 0.000198 0.000238 0.000284 0.000335 0.000390 0.000450 0.000513 0.000578 0.000644 0.000709 0.000772 0.000831 0.000885 0.000932 0.000969 0.000997 0.001014 0.001020 0.001014 0.000997 0.000969 0.000932 0.000885 0.000831 0.000772 0.000709 0.000644 0.000578 0.000513 0.000450 0.000390 0.000335 0.000284 0.000238 0.000198 0.000162 0.000131 0.000105 0.000083 0.000065 0.000051 0.000039 0.000029 0.000022 0.000016 0.000012 0.000009 0.000006 0.000004 0.000003 0.000002 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000002 0.000002 0.000003 0.000005 0.000007 0.000010 0.000014 0.000019 0.000026 0.000035 0.000047 0.000062 0.000081 0.000104 0.000133 0.000168 0.000209 0.000258 0.000315 0.000379 0.000452 0.000533 0.000621 0.000716 0.000816 0.000919 0.001024 0.001128 0.001228 0.001322 0.001407 0.001481 0.001541 0.001585 0.001613 0.001622 0.001613 0.001585 0.001541 0.001481 0.001407 0.001322 0.001228 0.001128 0.001024 0.000919 0.000816 0.000716 0.000621 0.000533 0.000452 0.000379 0.000315 0.000258 0.000209 0.000168 0.000133 0.000104 0.000081 0.000062 0.000047 0.000035 0.000026 0.000019 0.000014 0.000010 0.000007 0.000005 0.000003 0.000002 0.000002 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000002 0.000003 0.000004 0.000006 0.000008 0.000011 0.000016 0.000023 0.000031 0.000042 0.000057 0.000076 0.000101 0.000131 0.000169 0.000216 0.000272 0.000339 0.000418 0.000510 0.000615 0.000733 0.000863 0.001006 0.001159 0.001321 0.001488 0.001657 0.001825 0.001987 0.002139 0.002276 0.002395 0.002493 0.002564 0.002608 0.002623 0.002608 0.002564 0.002493 0.002395 0.002276 0.002139 0.001987 0.001825 0.001657 0.001488 0.001321 0.001159 0.001006 0.000863 0.000733 0.000615 0.000510 0.000418 0.000339 0.000272 0.000216 0.000169 0.000131 0.000101 0.000076 0.000057 0.000042 0.000031 0.000023 0.000016 0.000011 0.000008 0.000006 0.000004 0.000003 0.000002 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000002 0.000003 0.000004 0.000006 0.000009 0.000013 0.000019 0.000026 0.000037 0.000051 0.000069 0.000093 0.000124 0.000163 0.000213 0.000274 0.000350 0.000441 0.000550 0.000677 0.000826 0.000995 0.001186 0.001397 0.001628 0.001875 0.002136 0.002406 0.002679 0.002950 0.003212 0.003457 0.003679 0.003872 0.004029 0.004144 0.004215 0.004239 0.004215 0.004144 0.004029 0.003872 0.003679 0.003457 0.003212 0.002950 0.002679 0.002406 0.002136 0.001875 0.001628 0.001397 0.001186 0.000995 0.000826 0.000677 0.000550 0.000441 0.000350 0.000274 0.000213 0.000163 0.000124 0.000093 0.000069 0.000051 0.000037 0.000026 0.000019 0.000013 0.000009 0.000006 0.000004 0.000003 0.000002 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000002 0.000003 0.000005 0.000007 0.000010 0.000015 0.000021 0.000030 0.000042 0.000059 0.000081 0.000111 0.000150 0.000199 0.000263 0.000343 0.000442 0.000563 0.000709 0.000884 0.001089 0.001327 0.001599 0.001905 0.002244 0.002615 0.003012 0.003430 0.003863 0.004301 0.004735 0.005155 0.005548 0.005905 0.006213 0.006464 0.006650 0.006764 0.006802 0.006764 0.006650 0.006464 0.006213 0.005905 0.005548 0.005155 0.004735 0.004301 0.003863 0.003430 0.003012 0.002615 0.002244 0.001905 0.001599 0.001327 0.001089 0.000884 0.000709 0.000563 0.000442 0.000343 0.000263 0.000199 0.000150 0.000111 0.000081 0.000059 0.000042 0.000030 0.000021 0.000015 0.000010 0.000007 0.000005 0.000003 0.000002 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000002 0.000003 0.000005 0.000007 0.000011 0.000016 0.000023 0.000034 0.000048 0.000068 0.000094 0.000130 0.000177 0.000239 0.000318 0.000419 0.000546 0.000704 0.000897 0.001130 0.001408 0.001734 0.002113 0.002545 0.003032 0.003571 0.004160 0.004791 0.005456 0.006143 0.006839 0.007529 0.008195 0.008821 0.009387 0.009877 0.010276 0.010570 0.010751 0.010812 0.010751 0.010570 0.010276 0.009877 0.009387 0.008821 0.008195 0.007529 0.006839 0.006143 0.005456 0.004791 0.004160 0.003571 0.003032 0.002545 0.002113 0.001734 0.001408 0.001130 0.000897 0.000704 0.000546 0.000419 0.000318 0.000239 0.000177 0.000130 0.000094 0.000068 0.000048 0.000034 0.000023 0.000016 0.000011 0.000007 0.000005 0.000003 0.000002 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000002 0.000003 0.000005 0.000008 0.000012 0.000017 0.000026 0.000037 0.000054 0.000076 0.000107 0.000149 0.000206 0.000280 0.000377 0.000502 0.000662 0.000862 0.001110 0.001414 0.001781 0.002219 0.002733 0.003329 0.004010 0.004776 0.005625 0.006551 0.007543 0.008589 0.009670 0.010765 0.011850 0.012897 0.013880 0.014770 0.015541 0.016167 0.016631 0.016915 0.017011 0.016915 0.016631 0.016167 0.015541 0.014770 0.013880 0.012897 0.011850 0.010765 0.009670 0.008589 0.007543 0.006551 0.005625 0.004776 0.004010 0.003329 0.002733 0.002219 0.001781 0.001414 0.001110 0.000862 0.000662 0.000502 0.000377 0.000280 0.000206 0.000149 0.000107 0.000076 0.000054 0.000037 0.000026 0.000017 0.000012 0.000008 0.000005 0.000003 0.000002 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
